S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
25,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 7: Stochastic and Fuzzy Optimization,Stationary policy using Dynamic Programming,https://www.youtube.com/watch?v=Aw819cpQkic
26,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 7: Stochastic and Fuzzy Optimization,Hydropower generation,https://www.youtube.com/watch?v=7_GMVNPfm6A
27,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 7: Stochastic and Fuzzy Optimization,Basic probability theory (1),https://www.youtube.com/watch?v=z3MFZezdkz4
28,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Basic probability theory (2),https://www.youtube.com/watch?v=vnAWreeG2a8
29,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Chance constrained Linear Programming for reservoir operation and design (1),https://www.youtube.com/watch?v=Jx5GGalGcNg
30,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Chance constrained Linear Programming for reservoir operation and design (2),https://www.youtube.com/watch?v=jpRBabq5lPs
31,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Stochastic Dynamic Programming for reservoir operation (1),https://www.youtube.com/watch?v=HlFrztT1BbQ
32,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Stochastic Dynamic Programming for reservoir operation (2),https://www.youtube.com/watch?v=0qHP7TNwqms
33,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Stochastic Dynamic Programming for reservoir operation (3),https://www.youtube.com/watch?v=Kk3xVyEkMDU
34,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Fuzzy optimization (1),https://www.youtube.com/watch?v=JRaZAYuKURU
35,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Mod-07 Lec-35 Fuzzy optimization (2),https://www.youtube.com/watch?v=-Zuf3uk6-UI
36,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Fuzzy optimization for water quality control and reservoir operation,https://www.youtube.com/watch?v=q-xggufsPIs
37,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Conjunctive use of ground and surface water,https://www.youtube.com/watch?v=E9ShxeOylo8
38,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Hydropower optimization,https://www.youtube.com/watch?v=od2PLNDmGoc
39,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Crop yield optimization,https://www.youtube.com/watch?v=diwsTt_YXa0
40,Environmental Science,Civil-Water Resources Systems:Modeling Techniques & Analysis,,12th,English/Hindi,Module 8: Advanced Applications in Water Resources Optimization,Multi-basin and multi-reservoir systems,https://www.youtube.com/watch?v=E7oHSkQY4C8
